name,album,duration_ms,popularity,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"For Whom The Bell Tolls (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),255775,22,1984/07/27,0.277,0.91,-6.425,0.0669,0.402,0.53,0.855,0.365,135.2
"No Remorse (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),374816,18,1984/07/27,0.274,0.94,-7.379,0.139,0.078,0.692,0.734,0.283,118.255
"Fade To Black (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),402974,20,1984/07/27,0.257,0.836,-7.791,0.0953,0.0804,0.342,0.838,0.393,125.757
"Creeping Death (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),333054,19,1984/07/27,0.225,0.938,-7.332,0.13,0.114,0.708,0.377,0.271,128.11
"Guitar Solo (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),167890,19,1984/07/27,0.216,0.911,-10.092,0.139,0.562,0.973,0.281,0.106,116.917
"Am I Evil? (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),214027,19,1984/07/27,0.269,0.881,-7.702,0.101,0.18,0.692,0.476,0.277,91.263
"Motorbreath (Live at Kabuki Theatre, San Francisco, CA ì March 15th, 1985)",Ride The Lightning (Deluxe Remaster),182511,18,1984/07/27,0.235,0.976,-7.038,0.0986,0.00399,0.563,0.925,0.141,99.865
"Phantom Lord (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),252805,18,1984/07/27,0.159,0.964,-9.236,0.147,3.27E-05,0.0872,0.297,0.262,76.723
"The Four Horsemen (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),388841,19,1984/07/27,0.275,0.954,-8.324,0.129,5.11E-05,0.258,0.283,0.377,113.672
"(Anesthesia) ì Pulling Teeth (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),255503,20,1984/07/27,0.273,0.692,-11.076,0.0784,0.866,0.748,0.205,0.488,114.084
"For Whom The Bell Tolls (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),272031,21,1984/07/27,0.408,0.905,-8.435,0.0589,0.0153,0.399,0.626,0.48,129.501
"No Remorse (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),367072,18,1984/07/27,0.303,0.974,-8.646,0.173,0.000574,0.37,0.655,0.119,111.715
"The Call of Ktulu (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),467329,21,1984/07/27,0.24,0.901,-9.658,0.108,0.0559,0.616,0.83,0.236,154.973
"Seek & Destroy (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),423078,19,1984/07/27,0.29,0.89,-7.984,0.138,0.00803,0.0109,0.703,0.558,152.105
"Whiplash (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),275280,18,1984/07/27,0.241,0.957,-7.921,0.114,0.00179,0.00769,0.967,0.395,166.337
"Creeping Death (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),314139,18,1984/07/27,0.345,0.973,-7.575,0.134,0.000612,0.00876,0.741,0.318,115.731
"Guitar Solo (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),82546,17,1984/07/27,0.316,0.732,-11.425,0.121,0.77,0.83,0.207,0.315,78.068
"Metal Militia (Live at The Lyceum Theatre, London, UK ì December 20th, 1984)",Ride The Lightning (Deluxe Remaster),541188,18,1984/07/27,0.36,0.904,-9.349,0.0952,0.00649,0.00129,0.951,0.466,110.101
"Creeping Death (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),352365,18,1984/07/27,0.245,0.986,-6.891,0.207,0.0878,0.543,0.687,0.0976,116.931
"Ride The Lightning (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),427458,19,1984/07/27,0.281,0.941,-7.418,0.186,0.00871,0.228,0.655,0.298,77.438
"For Whom The Bell Tolls (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),282870,21,1984/07/27,0.25,0.971,-6.789,0.139,0.0409,0.729,0.502,0.152,135.508
"The Four Horsemen (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),357231,17,1984/07/27,0.243,0.935,-7.562,0.128,0.00437,0.717,0.149,0.249,114.158
"Fade To Black (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),428220,18,1984/07/27,0.202,0.865,-7.149,0.0755,0.00183,0.218,0.911,0.387,149.051
"Seek & Destroy (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),419270,18,1984/07/27,0.297,0.926,-7.452,0.0735,0.00442,0.154,0.728,0.495,147.338
"Whiplash (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),270285,17,1984/07/27,0.168,0.896,-8.21,0.0874,9.01E-05,0.706,0.378,0.413,166.687
"Motorbreath (Live at Castle Donington, UK ì August 17th, 1985)",Ride The Lightning (Deluxe Remaster),243610,17,1984/07/27,0.214,0.946,-8.121,0.0988,0.00205,0.613,0.887,0.276,97.695
Fight Fire With Fire (Remastered),Ride The Lightning (Remastered),284507,49,1984/07/27,0.28,0.986,-7.012,0.115,3.73E-05,0.688,0.071,0.16,91.025
Ride The Lightning (Remastered),Ride The Lightning (Remastered),396987,53,1984/07/27,0.265,0.973,-6.129,0.173,5.15E-05,0.0942,0.205,0.27,148.506
For Whom The Bell Tolls (Remastered),Ride The Lightning (Remastered),309973,54,1984/07/27,0.512,0.86,-6.145,0.0703,0.00631,0.00528,0.0652,0.258,117.909
Fade To Black (Remastered),Ride The Lightning (Remastered),417227,53,1984/07/27,0.256,0.929,-6.667,0.113,0.00311,0.201,0.11,0.278,113.47
Trapped Under Ice (Remastered),Ride The Lightning (Remastered),244067,47,1984/07/27,0.242,0.989,-5.298,0.204,8.16E-05,0.0531,0.0528,0.054,162.98
Escape (Remastered),Ride The Lightning (Remastered),263867,46,1984/07/27,0.267,0.937,-5.841,0.101,0.00134,0.471,0.175,0.526,144.126
Creeping Death (Remastered),Ride The Lightning (Remastered),395707,51,1984/07/27,0.31,0.977,-5.478,0.164,0.000219,0.273,0.0785,0.179,100.626
The Call Of Ktulu (Remastered),Ride The Lightning (Remastered),533493,46,1984/07/27,0.301,0.935,-7.584,0.1,0.0221,0.854,0.215,0.145,139.239
Fight Fire With Fire - Remastered,Ride The Lightning (Deluxe / Remastered),284507,42,1984/07/26,0.283,0.988,-7.017,0.111,3.75E-05,0.728,0.0712,0.133,90.791
Ride The Lightning - Remastered,Ride The Lightning (Deluxe / Remastered),396987,61,1984/07/26,0.257,0.975,-6.128,0.175,6.07E-05,0.1,0.222,0.276,149.312
For Whom The Bell Tolls - Remastered,Ride The Lightning (Deluxe / Remastered),309973,48,1984/07/26,0.518,0.858,-6.147,0.0672,0.00563,0.00349,0.0598,0.249,117.897
Fade To Black - Remastered,Ride The Lightning (Deluxe / Remastered),417227,70,1984/07/26,0.256,0.924,-6.685,0.113,0.00369,0.234,0.114,0.28,113.574
Trapped Under Ice - Remastered,Ride The Lightning (Deluxe / Remastered),244067,38,1984/07/26,0.252,0.988,-5.291,0.203,8.81E-05,0.0451,0.0516,0.0529,162.945
Escape - Remastered,Ride The Lightning (Deluxe / Remastered),263867,43,1984/07/26,0.257,0.941,-5.864,0.0952,0.00144,0.498,0.176,0.541,144.142
Creeping Death - Remastered,Ride The Lightning (Deluxe / Remastered),395707,46,1984/07/26,0.29,0.977,-5.487,0.169,0.000249,0.257,0.0801,0.166,100.919
The Call Of Ktulu - Remastered,Ride The Lightning (Deluxe / Remastered),533493,51,1984/07/26,0.31,0.926,-7.58,0.0994,0.0226,0.857,0.21,0.158,139.012
"The Ecstasy Of Gold - Metallica Show Intro / Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),95925,16,1984/07/26,0.137,0.406,-8.787,0.0374,0.562,0.443,0.53,0.111,98.827
"Fight Fire With Fire - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),278783,29,1984/07/26,0.212,0.943,-7.329,0.108,6.11E-05,0.115,0.443,0.192,176.997
"Ride The Lightning - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),428453,27,1984/07/26,0.201,0.98,-6.415,0.287,7.51E-05,0.0168,0.823,0.0929,158.004
"Phantom Lord - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),304819,24,1984/07/26,0.138,0.974,-7.352,0.211,0.000263,0.634,0.701,0.0636,164.484
"(Anesthesia) Pulling Teeth - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),214720,24,1984/07/26,0.28,0.78,-9.721,0.114,0.9,0.675,0.211,0.142,116.358
"For Whom The Bell Tolls - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),269150,29,1984/07/26,0.264,0.96,-6.991,0.1,0.0196,0.473,0.72,0.183,130.783
"No Remorse - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),383559,23,1984/07/26,0.223,0.986,-6.902,0.154,0.000449,0.87,0.727,0.0419,114.626
"Fade To Black - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),434875,24,1984/07/26,0.252,0.817,-7.797,0.128,0.0191,0.226,0.956,0.241,124.282
"Seek & Destroy - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),425623,25,1984/07/26,0.209,0.951,-7.692,0.197,0.0009,0.418,0.444,0.252,152.677
"Creeping Death - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),354716,22,1984/07/26,0.231,0.965,-7.399,0.138,9.51E-05,0.429,0.467,0.203,122.378
"Am I Evil? - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),219401,21,1984/07/26,0.185,0.926,-8.47,0.129,0.0233,0.574,0.654,0.344,88.949
"Motorbreath - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),198590,20,1984/07/26,0.24,0.934,-8.799,0.0686,0.00338,0.658,0.7,0.198,95.489
Creeping Death - Creeping Death EP Version / Remastered,Ride The Lightning (Deluxe / Remastered),395705,61,1984/07/26,0.251,0.978,-5.495,0.166,0.000254,0.315,0.0798,0.17,100.822
Am I Evil? - Remastered,Ride The Lightning (Deluxe / Remastered),470133,51,1984/07/26,0.327,0.928,-5.699,0.0727,0.000308,0.378,0.0509,0.503,157.479
Blitzkrieg - Remastered,Ride The Lightning (Deluxe / Remastered),216800,47,1984/07/26,0.489,0.971,-6.04,0.0582,0.00015,0.434,0.0911,0.594,99.031
Ride The Lightning - Studio Demo,Ride The Lightning (Deluxe / Remastered),407621,23,1984/07/26,0.271,0.969,-5.678,0.081,0.00113,0.459,0.237,0.251,139.057
When Hell Freezes Over - Studio Demo,Ride The Lightning (Deluxe / Remastered),521787,23,1984/07/26,0.329,0.929,-8.28,0.0701,0.00641,0.719,0.0714,0.134,141.413
Creeping Death - Studio Demo,Ride The Lightning (Deluxe / Remastered),430720,21,1984/07/26,0.34,0.987,-5.166,0.0829,0.00157,0.634,0.0465,0.133,105.868
Fight Fire With Fire - Studio Demo,Ride The Lightning (Deluxe / Remastered),301277,19,1984/07/26,0.204,0.982,-6.351,0.103,0.000586,0.708,0.0417,0.0563,164.919
Ride The Lightning - Garage Demo,Ride The Lightning (Deluxe / Remastered),453596,20,1984/07/26,0.303,0.918,-8.38,0.295,0.0818,0.71,0.108,0.178,136.768
When Hell Freezes Over - Garage Demo,Ride The Lightning (Deluxe / Remastered),561728,19,1984/07/26,0.289,0.874,-8.632,0.108,0.363,0.785,0.609,0.157,136.616
Fight Fire With Fire - Garage Demo,Ride The Lightning (Deluxe / Remastered),327672,18,1984/07/26,0.191,0.942,-8.933,0.171,0.0103,0.401,0.0714,0.119,157.57
Ride The Lightning - Boom Box Demo,Ride The Lightning (Deluxe / Remastered),463919,17,1984/07/26,0.305,0.955,-6.878,0.15,0.0489,0.911,0.14,0.331,133.23
Blitzkrieg - Rhythm Track Rough Mix,Ride The Lightning (Deluxe / Remastered),218176,19,1984/07/26,0.524,0.967,-8.093,0.0381,0.00148,0.825,0.0903,0.54,99.501
Am I Evil? - Rhythm Track Rough Mix,Ride The Lightning (Deluxe / Remastered),486099,19,1984/07/26,0.32,0.923,-7.237,0.0513,0.00114,0.748,0.051,0.534,78.781
"Fight Fire With Fire - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),224846,16,1984/07/26,0.202,0.987,-7.868,0.0979,0.00494,0.788,0.682,0.247,89.371
"Ride The Lightning - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),408046,17,1984/07/26,0.222,0.95,-5.804,0.12,0.0249,0.0988,0.964,0.373,159.469
"Phantom Lord - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),285403,15,1984/07/26,0.174,0.977,-7.043,0.182,0.127,0.739,0.342,0.191,84.076
"The Four Horsemen - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),361138,17,1984/07/26,0.228,0.925,-6.181,0.0733,0.0497,0.661,0.75,0.38,122.085
"(Anesthesia) Pulling Teeth - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),99977,17,1984/07/26,0.34,0.976,-6.822,0.201,0.827,0.966,0.353,0.0894,123.815
"For Whom The Bell Tolls - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),255775,20,1984/07/26,0.271,0.906,-6.432,0.0783,0.404,0.609,0.853,0.336,135.487
"No Remorse - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),374816,16,1984/07/26,0.274,0.939,-7.407,0.144,0.0766,0.684,0.771,0.273,119.236
"Fade To Black - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),402974,18,1984/07/26,0.257,0.834,-7.771,0.0897,0.0847,0.361,0.874,0.385,125.952
"Creeping Death - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),333054,16,1984/07/26,0.228,0.934,-7.327,0.132,0.118,0.702,0.363,0.245,127.167
"Guitar Solo - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),167890,16,1984/07/26,0.216,0.916,-10.137,0.14,0.54,0.981,0.292,0.107,123.928
"Am I Evil? - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),214027,16,1984/07/26,0.2,0.882,-7.694,0.0931,0.176,0.668,0.476,0.325,90.949
"Motorbreath - Live At The Kabuki Theatre, San Francisco, CA / March 15th, 1985",Ride The Lightning (Deluxe / Remastered),182511,16,1984/07/26,0.258,0.976,-7.035,0.103,0.0042,0.502,0.927,0.125,99.477
"Phantom Lord - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),252805,15,1984/07/26,0.216,0.968,-9.242,0.141,3.53E-05,0.0911,0.313,0.261,78.847
"The Four Horseman - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),388841,17,1984/07/26,0.276,0.952,-8.31,0.126,5.82E-05,0.232,0.344,0.392,113.079
"(Anesthesia) Pulling Teeth - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),255503,18,1984/07/26,0.271,0.701,-11.126,0.0771,0.868,0.775,0.189,0.431,113.946
"For Whom The Bell Tolls - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),272031,19,1984/07/26,0.421,0.908,-8.449,0.0604,0.0133,0.383,0.66,0.475,129.462
"No Remorse - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),367072,16,1984/07/26,0.308,0.975,-8.654,0.148,0.000549,0.375,0.656,0.12,111.572
"The Call Of Ktulu - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),467329,20,1984/07/26,0.232,0.901,-9.621,0.113,0.0698,0.65,0.793,0.227,159.138
"Seek & Destroy - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),423078,16,1984/07/26,0.288,0.896,-7.975,0.141,0.00748,0.0111,0.641,0.567,152.437
"Whiplash - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),275280,16,1984/07/26,0.243,0.957,-7.9,0.118,0.00227,0.00758,0.966,0.373,166.03
"Creeping Death - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),314139,15,1984/07/26,0.336,0.971,-7.599,0.14,0.000692,0.0072,0.809,0.309,115.72
"Guitar Solo - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),82546,15,1984/07/26,0.246,0.74,-11.435,0.137,0.765,0.64,0.213,0.337,111.089
"Metal Militia - Live At The Lyceum Theatre, London, UK / December 20th, 1984",Ride The Lightning (Deluxe / Remastered),541188,15,1984/07/26,0.36,0.903,-9.324,0.0924,0.0064,0.00127,0.949,0.455,111.752
"Creeping Death - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),352365,16,1984/07/26,0.259,0.986,-6.914,0.216,0.0786,0.448,0.658,0.0924,117.071
"Ride The Lightning - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),427458,16,1984/07/26,0.299,0.942,-7.416,0.17,0.00857,0.17,0.635,0.283,77.235
"For Whom The Bell Tolls - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),282870,22,1984/07/26,0.221,0.971,-6.775,0.146,0.0416,0.692,0.502,0.15,135.569
"The Four Horsemen - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),357231,14,1984/07/26,0.242,0.935,-7.554,0.118,0.0043,0.706,0.166,0.251,113.649
"Fade To Black - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),428220,17,1984/07/26,0.203,0.855,-7.166,0.0702,0.00204,0.27,0.907,0.393,149.098
"Seek & Destroy - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),419270,17,1984/07/26,0.282,0.92,-7.452,0.0782,0.00448,0.171,0.71,0.471,147.333
"Whiplash - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),270285,15,1984/07/26,0.17,0.896,-8.176,0.0884,9.77E-05,0.698,0.368,0.412,166.894
"Motorbreath - Live At Castle Donington, UK / August 17th, 1985",Ride The Lightning (Deluxe / Remastered),243610,15,1984/07/26,0.221,0.947,-8.137,0.0937,0.00212,0.53,0.892,0.302,97.73
Hit The Lights (Remastered),Kill Em All (Deluxe Remaster),255867,40,1983/07/25,0.249,0.97,-5.535,0.21,4.30E-05,0.224,0.138,0.287,160.687
The Four Horsemen (Remastered),Kill Em All (Deluxe Remaster),432547,45,1983/07/25,0.222,0.938,-6.91,0.375,0.00171,0.0845,0.108,0.329,203.098
Motorbreath (Remastered),Kill Em All (Deluxe Remaster),187840,38,1983/07/25,0.289,0.938,-6.083,0.163,0.000116,0.0615,0.106,0.349,173.882
Jump In The Fire (Remastered),Kill Em All (Deluxe Remaster),281293,38,1983/07/25,0.29,0.911,-5.667,0.0975,0.00617,0.0108,0.331,0.658,178.636
(Anesthesia)--Pulling Teeth (Remastered),Kill Em All (Deluxe Remaster),254560,34,1983/07/25,0.224,0.886,-7.619,0.0772,0.000626,0.834,0.63,0.132,99.286
Whiplash (Remastered),Kill Em All (Deluxe Remaster),248547,41,1983/07/25,0.386,0.911,-6.474,0.0956,0.000608,0.443,0.135,0.188,158.045
Phantom Lord (Remastered),Kill Em All (Deluxe Remaster),301293,34,1983/07/25,0.212,0.973,-5.307,0.322,0.000842,0.0213,0.0921,0.112,159.381
No Remorse (Remastered),Kill Em All (Deluxe Remaster),386560,37,1983/07/25,0.296,0.915,-5.979,0.163,0.000297,0.346,0.362,0.245,96.715
Seek & Destroy (Remastered),Kill Em All (Deluxe Remaster),414720,49,1983/07/25,0.439,0.963,-5.508,0.277,0.0364,0.00896,0.0784,0.435,140.805
Metal Militia (Remastered),Kill Em All (Deluxe Remaster),311467,35,1983/07/25,0.166,0.956,-5.307,0.145,8.08E-05,0.00515,0.118,0.238,176.217
The Ecstacy of Gold,Kill Em All (Deluxe Remaster),226281,0,1983/07/25,0.265,0.75,-8.371,0.124,0.688,0.019,0.605,0.146,116.48
"Hit The Lights (Live at Espace Balard, Paris, France ì February 9th, 1984)",Kill Em All (Deluxe Remaster),257211,23,1983/07/25,0.196,0.998,-3.41,0.257,0.00248,0.243,0.306,0.0375,167.117
"The Four Horsemen (Live at Espace Balard, Paris, France ì February 9th, 1984)",Kill Em All (Deluxe Remaster),446616,20,1983/07/25,0.247,0.995,-4.519,0.277,0.0187,0.033,0.89,0.0616,109.806
